,two_GRU_two_Linear,two_LSTM_one_CNN_two_Linear,two_LSTM_two_Linear,two_LSTM_one_Linear,two_LSTM_three_Linear,two_GRU_three_LSTM,USA
2008-42,0.018483397,0.0306567,0.029556246,0.06421484,0.021177072,0.025225647,0.001017294
2008-43,0.020701483,0.03546042,0.036409788,0.09251061,0.025962107,0.029792301,0.0033909802
2008-44,0.024732837,0.039790288,0.045854244,0.12603106,0.032228194,0.03635782,0.0030518821
2008-45,0.0283553,0.055794246,0.055275597,0.14032818,0.045387935,0.045599524,0.0037300782
2008-46,0.025197644,0.066408195,0.055685673,0.1301905,0.0580694,0.054615136,0.0030518821
2008-47,0.025166957,0.06517934,0.040669136,0.11004922,0.059672646,0.06659843,0.004747372
2008-48,0.023928903,0.06345605,0.031916313,0.08392076,0.052650366,0.053683434,0.0033909802
2008-49,0.024551291,0.05550758,0.02771454,0.06266967,0.040876627,0.045302507,0.006442862
2008-50,0.023878966,0.052427217,0.027010512,0.05365833,0.0319841,0.038620286,0.005764666
2008-51,0.024838705,0.044341758,0.028504465,0.046556994,0.029656868,0.03543979,0.005425568
2008-52,0.026853692,0.03883499,0.028559921,0.043339767,0.02967589,0.0331825,0.011529332
2009-01,0.030656552,0.036164433,0.029678324,0.037666507,0.027692981,0.03216432,0.0098338425
2009-02,0.027036466,0.042419232,0.02827835,0.036223102,0.027203001,0.03072641,0.017972196
2009-03,0.03057165,0.037216663,0.028200425,0.029820744,0.026061632,0.029832691,0.019328587
2009-04,0.03372767,0.044621244,0.027600627,0.029754948,0.025676694,0.02823212,0.029840626
2009-05,0.033682544,0.03462427,0.028142497,0.030737896,0.027246527,0.029443592,0.035266194
2009-06,0.041975714,0.041780584,0.026124422,0.030491266,0.027806839,0.02852451,0.049169213
2009-07,0.039552316,0.030460548,0.026843067,0.03192773,0.029220754,0.030128054,0.060698543
2009-08,0.05264062,0.030454455,0.025535896,0.03966095,0.0339279,0.03313916,0.057646662
2009-09,0.052158915,0.025471013,0.026788656,0.05293373,0.03578513,0.03532853,0.0512038
2009-10,0.051497124,0.024971459,0.025968526,0.043339774,0.035524726,0.03671892,0.04984741
2009-11,0.032037534,0.023651522,0.025941528,0.04931213,0.034213364,0.037805766,0.034587998
2009-12,0.03077015,0.02463987,0.025441077,0.046833895,0.0348453,0.03643088,0.031536113
2009-13,0.022482319,0.02661932,0.025685944,0.04831756,0.03413585,0.037789606,0.01865039
2009-14,0.023287091,0.02852685,0.0256172,0.04066007,0.032592557,0.034896165,0.013903018
2009-15,0.022794973,0.029022716,0.026332092,0.032941356,0.028664505,0.03428649,0.004747372
2009-16,0.022874177,0.028562289,0.026024416,0.032892644,0.0286391,0.032839082,0.0
2009-17,0.028289875,0.02858753,0.025824878,0.03350164,0.026830483,0.032345645,0.0
2009-18,0.022940379,0.02692313,0.024651755,0.031563193,0.027054384,0.030402496,0.0
2009-19,0.026457144,0.02564733,0.025317568,0.03048705,0.026125168,0.02922859,0.0
2009-20,0.02468087,0.023306299,0.025944617,0.02935075,0.02570607,0.02749779,0.0
2009-21,0.02587901,0.02323591,0.02610397,0.029190559,0.025182009,0.026569933,0.0
2009-22,0.023598572,0.020754566,0.026430178,0.030002344,0.02536558,0.026173137,0.0
2009-23,0.024640819,0.020047005,0.027208682,0.028462395,0.024600014,0.025292188,0.0
2009-24,0.022778686,0.019142896,0.02678644,0.029472023,0.024525288,0.024931006,0.0
2009-25,0.024366425,0.018460004,0.027087312,0.028690904,0.023803376,0.024738453,0.0
2009-26,0.021944724,0.017521461,0.02625018,0.028172798,0.02302719,0.024016775,0.0
2009-27,0.021783015,0.016983377,0.025945205,0.028259512,0.02262371,0.024292082,0.0
2009-28,0.019366097,0.016134044,0.025617156,0.026232354,0.022034477,0.022908598,0.0
2009-29,0.018298179,0.015801845,0.025464673,0.024906047,0.021058716,0.023005374,0.0
2009-30,0.016499184,0.015487643,0.025456306,0.023079515,0.020473689,0.022565208,0.0
2009-31,0.015420078,0.014739075,0.02553732,0.019945636,0.019672725,0.022264585,0.0
2009-32,0.01488146,0.014515552,0.025459707,0.018325098,0.01915383,0.02197522,0.0
2009-33,0.014970044,0.014307827,0.025384244,0.016391981,0.018503778,0.021801904,0.0
2009-34,0.014975816,0.014182057,0.02543063,0.016058829,0.018224519,0.021698639,0.0
2009-35,0.015453421,0.014333785,0.025502946,0.01661086,0.018129066,0.021923438,0.028145134
2009-36,0.016052376,0.014798695,0.02567501,0.018399507,0.018592719,0.02271732,0.071210586
2009-37,0.016586423,0.014979204,0.025788896,0.020616569,0.019606698,0.02339235,0.0681587
2009-38,0.017237661,0.015784211,0.026006252,0.024145924,0.020655427,0.024266072,0.08918278
2009-39,0.017986152,0.016639883,0.02622674,0.027320117,0.02202908,0.025514223,0.0
2009-40,0.018526781,0.017568965,0.026439678,0.030617785,0.023110889,0.026677094,0.2397423
2009-41,0.019408382,0.018253608,0.026534464,0.033481568,0.024827931,0.028749757,0.3234995
2009-42,0.021323483,0.018476745,0.026643235,0.034191713,0.025968887,0.031350285,0.34791455
2009-43,0.023998348,0.016741168,0.027802814,0.035012636,0.02737234,0.034535713,0.30145812
2009-44,0.024848647,0.018708598,0.029547472,0.039570123,0.030149825,0.038548164,0.23058665
2009-45,0.023633383,0.016392982,0.026402663,0.033096746,0.0265321,0.04315126,0.1542896
2009-46,0.011912083,0.00847698,0.018665515,0.027632486,0.023951583,0.027873464,0.10986776
2009-47,0.0049977303,0.011931008,0.023513123,0.0038764626,0.022814795,0.027400248,0.06375042
2009-48,0.0052769855,0.029831728,0.046938077,-0.027696362,0.04134307,0.050672583,0.041369956
2009-49,0.0150232855,0.07341409,0.058509186,-0.009314748,0.0538659,0.06591411,0.029501528
2009-50,0.038376268,0.18127741,0.09342521,0.034131803,0.07886153,0.09645444,0.02373686
2009-51,0.066571504,0.20068944,0.14853781,0.08738006,0.12669554,0.16746491,0.022719568
2009-52,0.06318562,0.25550646,0.16051169,0.1488351,0.19849536,0.21576896,0.026110547
2009-53,0.09222213,0.25777096,0.18600576,0.17730998,0.241844,0.33434808,0.0
2010-01,0.14774716,0.30091527,0.1832774,0.27815926,0.32588243,0.26481658,0.019328587
2010-02,0.18155839,0.26849818,0.14977272,0.35360837,0.36540887,0.2918903,0.01865039
2010-03,0.19670808,0.20178747,0.12469573,0.3074959,0.332854,0.27204204,0.018989488
2010-04,0.1397262,0.12556188,0.106322125,0.38444608,0.32137546,0.23450628,0.012546627
2010-05,0.12301636,0.120401785,0.10275387,0.38051218,0.29980582,0.20452708,0.017293999
2010-06,0.0997162,0.08880359,0.09543601,0.37617844,0.2904326,0.17500192,0.012546627
2010-07,0.08030649,0.09251535,0.114687115,0.35277528,0.2696592,0.16366337,0.016615802
2010-08,0.030273858,0.09196279,0.1093799,0.2743153,0.21789593,0.13472909,0.013563921
2010-09,0.018513184,0.07892579,0.086192705,0.20786919,0.12793297,0.09972908,0.013903018
2010-10,0.028357733,0.06629121,0.07025582,0.1874617,0.07042347,0.07319837,0.013563921
2010-11,0.026921576,0.046339422,0.06487067,0.16362935,0.028065149,0.057429258,0.012885724
2010-12,0.023459777,0.017805513,0.044607744,0.13570297,0.015497297,0.042358037,0.00847745
2010-13,0.009548854,0.00951345,0.030871902,0.086823486,0.0077945404,0.017139949,0.0061037643
2010-14,0.0073343515,0.0027654618,0.0129354745,0.007174801,0.0011773184,0.0038656667,0.005764666
2010-15,0.0031908937,-0.0006621927,0.0068899095,0.009029478,0.0022741333,0.0037383735,0.0061037643
2010-16,0.0036842972,0.0004901942,0.01024865,-0.0027244464,0.0034457743,0.0034999475,0.0030518821
2010-17,0.0022774562,0.0028642286,0.00657643,0.013911158,0.0029203035,0.0045082495,0.002373686
2010-18,0.0013454482,0.00064583495,0.0024974868,0.051729247,0.0025169477,0.00541877,0.0
2010-19,0.0017353352,0.0011892617,0.013315614,0.07688847,0.0024422556,0.0030322075,0.0
2010-20,0.001404427,0.00021019019,0.00787697,0.0610352,0.0024247877,-0.00039979815,0.0
2010-21,0.00028675236,0.0018905643,-0.0019993186,0.0020235851,0.0007078126,-0.005174428,0.0
2010-22,0.0020678435,0.0026985202,-0.00071186945,-0.004749436,0.0028754734,-0.005709693,0.0
2010-23,0.0030743983,0.0045702457,0.0047028735,-0.008405895,0.0029384121,-0.0058111697,0.0
2010-24,0.003699787,0.0067425445,0.008737743,-0.004227333,0.0054398067,-0.0045725554,0.0
2010-25,0.0058165584,0.0074808,0.012021381,0.004704997,0.008987073,-0.0021031871,0.0
2010-26,0.009162677,0.009089783,0.01566543,0.012643695,0.010984242,0.0029035136,0.0
2010-27,0.011735728,0.010333026,0.018629968,0.013158888,0.012358144,0.009537339,0.0
2010-28,0.0148215145,0.009450383,0.022481918,0.025932893,0.014329646,0.016959772,0.0
2010-29,0.014394352,0.01049686,0.0242549,0.022583522,0.016880553,0.021834858,0.0
2010-30,0.019225266,0.014771602,0.024115834,0.035096824,0.020513117,0.023791157,0.0
2010-31,0.01958118,0.01884022,0.025286391,0.03649693,0.023150034,0.023068316,0.0
2010-32,0.018344093,0.015611737,0.025732413,0.035812676,0.022081353,0.024447605,0.0
2010-33,0.01746447,0.013944499,0.024768002,0.032166414,0.020729017,0.022021487,0.0
2010-34,0.017418593,0.013080975,0.02482064,0.030901223,0.02047307,0.023465037,0.0
2010-35,0.01757803,0.014628967,0.025461715,0.034604773,0.020727761,0.026780427,0.0
2010-36,0.018530536,0.016892832,0.026221167,0.03858871,0.022806503,0.030653685,0.0
2010-37,0.019576984,0.019141842,0.027244933,0.03630688,0.024245583,0.03166887,0.0
2010-38,0.020755615,0.019843027,0.027352918,0.034379072,0.024935454,0.031007811,0.0
2010-39,0.021612843,0.021110998,0.027503487,0.03455156,0.025290271,0.030793905,0.0
2010-40,0.022383956,0.0222882,0.02741427,0.035042264,0.02593821,0.031275727,0.0037300782
2010-41,0.023043264,0.023368914,0.027501855,0.034818947,0.026248975,0.030941911,0.004747372
2010-42,0.024007436,0.023281204,0.027634062,0.035201654,0.027058115,0.03138128,0.0050864704
2010-43,0.02437248,0.02426887,0.028022591,0.035754725,0.02671492,0.03168343,0.0077992543
2010-44,0.024924137,0.025072062,0.028174456,0.036786236,0.027197259,0.03253196,0.008138352
2010-45,0.02614531,0.027087364,0.02824071,0.037910685,0.028314017,0.032868117,0.005764666
2010-46,0.026840862,0.02877764,0.028763432,0.03731264,0.029088382,0.033797666,0.011529332
2010-47,0.02860256,0.030335478,0.029143002,0.03934119,0.030047271,0.034866177,0.012546627
2010-48,0.032454316,0.034421783,0.029906822,0.04371898,0.033296682,0.036738217,0.021702273
2010-49,0.036512274,0.04226152,0.031046316,0.045313306,0.03851392,0.037778325,0.029840626
2010-50,0.045751467,0.05238287,0.031791147,0.05369082,0.04408399,0.03957869,0.036283486
2010-51,0.053706363,0.07527805,0.034149557,0.066282056,0.052477743,0.041690663,0.05798576
2010-52,0.0680784,0.105062895,0.036575433,0.07804288,0.06455201,0.04848577,0.08341811
2011-01,0.086543754,0.14583573,0.04060232,0.08962676,0.08780503,0.061197374,0.082061715
2011-02,0.12696706,0.2170567,0.055299517,0.0964642,0.13068704,0.092269,0.09359105
2011-03,0.18924505,0.28416786,0.10749401,0.11266191,0.20904139,0.15026163,0.121736184
2011-04,0.30616358,0.38941747,0.23984756,0.12662674,0.36097926,0.32425624,0.14309937
2011-05,0.41774252,0.48190647,0.26591295,0.16244523,0.4849933,0.43902895,0.17633097
2011-06,0.4343647,0.51813805,0.30976364,0.21100186,0.5539895,0.4739908,0.15632418
2011-07,0.42306253,0.55722666,0.33848438,0.21773869,0.5636033,0.49269274,0.19735505
2011-08,0.40633768,0.5735508,0.3387048,0.246307,0.55644,0.50166124,0.2065107
2011-09,0.40745032,0.57325065,0.36229712,0.29216695,0.54188055,0.5172785,0.17870465
2011-10,0.43513796,0.56453145,0.37969476,0.36143196,0.51613206,0.5136752,0.13970838
2011-11,0.44870162,0.55659664,0.39750475,0.43777466,0.4990423,0.52644557,0.11258054
2011-12,0.4754891,0.55728805,0.4033752,0.49466938,0.4889058,0.5525883,0.071549684
2011-13,0.43210167,0.540043,0.42268446,0.48953468,0.48599216,0.5863619,0.04950831
2011-14,0.38996136,0.50576174,0.44229499,0.4607705,0.49592176,0.5860574,0.036283486
2011-15,0.37612537,0.42736024,0.48096183,0.4425491,0.46858475,0.5530398,0.027806036
2011-16,0.33849633,0.37525836,0.43778482,0.43576545,0.39442006,0.49705103,0.0169549
2011-17,0.33571032,0.2959251,0.33884385,0.42274737,0.29644564,0.3829408,0.011190235
2011-18,0.34824732,0.24999195,0.30899778,0.4132114,0.20258787,0.24245444,0.0
2011-19,0.28453872,0.17613807,0.20963368,0.39852077,0.1497752,0.12535596,0.0
2011-20,0.22586572,0.10534378,0.103604734,0.3185225,0.07326046,0.05891618,0.0
2011-21,0.13335206,0.047210578,0.041397214,0.25744617,0.046947535,0.035262316,0.0
2011-22,0.083087504,0.010804131,0.026852693,0.20156771,0.03063456,0.017326936,0.0
2011-23,0.03741636,-0.0036169048,0.024807777,0.17774285,0.024330422,0.007792212,0.0
2011-24,0.011711348,-0.010433868,0.023312505,0.07322681,0.01957979,2.5816262e-05,0.0
2011-25,-0.0013592262,-0.015812896,0.022665732,0.043346763,0.015408821,-0.005750254,0.0
2011-26,-0.008430252,-0.016270343,0.020709172,0.0030835252,0.013955031,-0.009571038,0.0
2011-27,-0.0109284725,-0.0137787685,0.017375432,0.008659719,0.012456346,-0.012260728,0.0
2011-28,-0.01360693,-0.012666862,0.015219867,-0.005647924,0.011366051,-0.013751715,0.0
2011-29,-0.011533024,-0.015251663,0.014718942,-0.019609135,0.0095798,-0.017065488,0.0
2011-30,-0.005148703,-0.012276191,0.015354652,-0.04636458,0.008583207,-0.01616878,0.0
2011-31,0.0033240542,-0.008352555,0.018905051,-0.052104168,0.007966641,-0.01385124,0.0
2011-32,0.0059286226,-0.0029411502,0.020169754,-0.06878696,0.007019218,-0.009711042,0.0
2011-33,0.0071391333,0.00012515485,0.019082237,-0.060902473,0.0064495653,-0.004796535,0.0
2011-34,0.007542042,0.002072705,0.017692897,-0.04649932,0.0068957508,-0.0022200793,0.0
2011-35,0.008517085,0.004140392,0.017322894,-0.021356508,0.0053135753,-0.00036556274,0.0
2011-36,0.009987267,0.0047001615,0.017322566,-0.015725013,0.004062418,0.00032987446,0.0
2011-37,0.010605035,0.004251592,0.018354114,-0.014498224,0.004666459,8.261949e-05,0.0
2011-38,0.010965852,0.003994791,0.01927862,-0.020043947,0.00483704,0.000102736056,0.0
2011-39,0.010133101,0.0052529834,0.019683417,-0.018764583,0.0057001375,0.0010895431,0.0
2011-40,0.009913297,0.005890403,0.02071679,-0.016323484,0.0072901845,-1.0095537e-05,0.002712784
2011-41,0.0096449535,0.005617151,0.019620936,-0.009402288,0.007826529,0.001593478,0.001017294
2011-42,0.01053101,0.0062725414,0.017114017,0.002100695,0.009090565,0.0019641593,0.002712784
2011-43,0.012714837,0.0070108753,0.017163232,0.009770263,0.010551095,0.0040300116,0.000678196
2011-44,0.013395826,0.0060213264,0.017989188,0.0107560605,0.012527615,0.007402472,0.0016954901
2011-45,0.01435316,0.0067951493,0.018275019,0.014967661,0.014982633,0.011244513,0.000339098
2011-46,0.015605034,0.008579379,0.019928273,0.01864069,0.018918268,0.01630795,0.001356392
2011-47,0.016234018,0.010654124,0.02184074,0.02409102,0.02189637,0.018095993,0.0030518821
2011-48,0.018208522,0.013629068,0.021404844,0.030413631,0.025430297,0.021898381,0.0030518821
2011-49,0.019450482,0.019546874,0.023168009,0.032896053,0.026658952,0.024670176,0.002373686
2011-50,0.02207222,0.028254215,0.03226533,0.03225821,0.028744077,0.027762331,0.005425568
2011-51,0.029442826,0.05270447,0.05769181,0.03795667,0.052904934,0.042942755,0.0044082743
2011-52,0.050863273,0.11382824,0.07413598,0.08503734,0.13826093,0.09151673,0.008816549
2012-01,0.08816806,0.21295781,0.0794829,0.13496898,0.19258812,0.18591645,0.0077992543
2012-02,0.13689885,0.2903959,0.089814246,0.2233256,0.29963008,0.31515867,0.0074601565
2012-03,0.20330745,0.34456563,0.10031696,0.3040735,0.33132395,0.4000274,0.0077992543
2012-04,0.25261497,0.41273433,0.13691069,0.6021554,0.40279388,0.50985146,0.0098338425
2012-05,0.37354645,0.47651964,0.25793767,0.80376136,0.52958226,0.646881,0.019667685
2012-06,0.53715664,0.5981742,0.38973615,0.96901876,0.60661185,0.70853186,0.019667685
2012-07,0.6347359,0.5832473,0.5034195,1.0500858,0.73038405,0.7552172,0.03051882
2012-08,0.681879,0.561718,0.5329641,1.0817924,0.7835161,0.68430674,0.03730078
2012-09,0.6090517,0.46408793,0.45019233,1.1087831,0.79407024,0.67016053,0.056629367
2012-10,0.53827095,0.40837005,0.36051604,1.0616642,0.6477553,0.5298715,0.073584266
2012-11,0.3840433,0.3043257,0.28543952,1.0094895,0.62549824,0.4223587,0.10071211
2012-12,0.4045884,0.24456027,0.26379633,0.9140065,0.54641074,0.31599614,0.09935572
2012-13,0.29939687,0.16801365,0.138101,0.87294465,0.45153677,0.23348752,0.07629705
2012-14,0.25242776,0.14328268,0.092822775,0.7234166,0.314865,0.15972036,0.06612411
2012-15,0.2291933,0.09104297,0.05498817,0.57787526,0.22620997,0.101330124,0.067141406
2012-16,0.20721674,0.07257594,0.04352338,0.39665085,0.18846393,0.065000065,0.05629027
2012-17,0.21110417,0.06170261,0.031292483,0.34220654,0.13996142,0.0430334,0.03933537
2012-18,0.15466732,0.053336967,0.02350796,0.22068779,0.10094012,0.03495813,0.0
2012-19,0.14186947,0.046477582,0.025598321,0.17338133,0.047665495,0.029206656,0.0
2012-20,0.095378846,0.03955286,0.025653925,0.13441993,0.04862433,0.0257539,0.0
2012-21,0.09980553,0.033554647,0.025384054,0.15724608,0.056579106,0.026395313,0.0
2012-22,0.100469105,0.03012714,0.026067961,0.14383915,0.06210665,0.02588468,0.0
2012-23,0.12288815,0.028701182,0.025702424,0.18826458,0.05246525,0.026691526,0.0
2012-24,0.10769229,0.029559469,0.02493681,0.19187784,0.043838143,0.025728747,0.0
2012-25,0.13397269,0.029180525,0.025825594,0.18045337,0.04071431,0.02695398,0.0
2012-26,0.052257158,0.026675502,0.024765838,0.12624243,0.02896785,0.026094086,0.0
2012-27,0.03275443,0.02530027,0.024511404,0.061120637,0.027373165,0.026880883,0.0
2012-28,0.022343041,0.021402432,0.024133433,0.033782873,0.026431898,0.026296638,0.0
2012-29,0.021015232,0.019487433,0.023782142,0.0348704,0.025379168,0.02565641,0.0
2012-30,0.021570154,0.020262565,0.023742843,0.02764897,0.023292694,0.02466549,0.0
2012-31,0.017885663,0.01804638,0.024097424,0.024464488,0.022339836,0.0235257,0.0
2012-32,0.016957834,0.016340278,0.025327701,0.022769153,0.0214291,0.02171605,0.0
2012-33,0.014870582,0.01511741,0.025579087,0.022558674,0.02051036,0.021478742,0.0
2012-34,0.01458459,0.013623114,0.025259186,0.017698418,0.018682525,0.01934205,0.0
2012-35,0.013784168,0.012453112,0.025480557,0.01244545,0.017583832,0.018056221,0.0
2012-36,0.01329528,0.0115944175,0.024944652,0.009609189,0.016460672,0.017277703,0.0
2012-37,0.0135710435,0.011276625,0.023854144,0.007937234,0.013973344,0.01544673,0.0
2012-38,0.012604311,0.010136927,0.02349427,0.0070607867,0.01321575,0.013103932,0.0
2012-39,0.01319718,0.01109281,0.023004238,0.010463454,0.014228396,0.015197821,0.0
2012-40,0.013866577,0.012224428,0.02362476,0.009328734,0.014797874,0.017366715,0.0030518821
2012-41,0.014529486,0.013730105,0.024529438,0.010397699,0.016598575,0.01824402,0.002034588
2012-42,0.0176946,0.014836414,0.025940578,0.018351708,0.019575503,0.021550186,0.004747372
2012-43,0.019502878,0.016831607,0.027230632,0.02505368,0.02223508,0.02916658,0.0033909802
2012-44,0.027380833,0.025838304,0.028983962,0.044331312,0.02651346,0.037607655,0.008138352
2012-45,0.03860284,0.03728057,0.034274224,0.049437657,0.042422008,0.044362973,0.017633097
2012-46,0.07484348,0.050391175,0.03793672,0.065742694,0.07423276,0.066369064,0.025771448
2012-47,0.11421845,0.11535432,0.037667505,0.114418745,0.09046385,0.095857844,0.045100037
2012-48,0.1845347,0.22096255,0.05443164,0.13616735,0.13460729,0.13768716,0.07494066
2012-49,0.28242517,0.3017522,0.11902542,0.18052532,0.22938502,0.21072058,0.13394372
2012-50,0.36160392,0.37603286,0.21413024,0.23294862,0.3044547,0.24555302,0.18413022
2012-51,0.41147283,0.42452964,0.304977,0.30119407,0.37417284,0.30675787,0.29772806
2012-52,0.4365668,0.4307655,0.36752853,0.34502852,0.40743372,0.32258272,0.4805019
2013-01,0.42986968,0.40806404,0.39306635,0.36873078,0.41026747,0.3520811,0.5144117
2013-02,0.4304945,0.38296697,0.38110572,0.36024082,0.3964043,0.3671383,0.46965075
2013-03,0.33047023,0.3379842,0.3605214,0.32890415,0.34940243,0.32893458,0.35673112
2013-04,0.2728461,0.2670105,0.28774044,0.2748394,0.3009844,0.29050896,0.29603258
2013-05,0.20533869,0.2025202,0.2280977,0.22061248,0.23129526,0.23878941,0.24313328
2013-06,0.18682814,0.17211297,0.1708841,0.20143828,0.19348013,0.20157675,0.18413022
2013-07,0.15691102,0.15360875,0.14174654,0.16507615,0.15449262,0.15926199,0.16412343
2013-08,0.14084478,0.13370675,0.12522231,0.14477818,0.14248943,0.13562639,0.12716176
2013-09,0.11594961,0.12230085,0.11583878,0.11219856,0.12440553,0.11452645,0.11461513
2013-10,0.10235921,0.11197178,0.09630996,0.099144876,0.11696957,0.09771307,0.09596474
2013-11,0.09558349,0.101189695,0.08351271,0.06767534,0.09205899,0.07821022,0.08850458
2013-12,0.06346122,0.080482736,0.06663619,0.04510226,0.07114471,0.062220372,0.069515094
2013-13,0.051775984,0.053704634,0.044345196,0.025701031,0.041852444,0.04637569,0.055272978
2013-14,0.03209224,0.036080584,0.028685644,0.025278773,0.02765742,0.036897846,0.05595117
2013-15,0.02692942,0.023961728,0.023026608,0.017718457,0.020776492,0.02292078,0.03594439
2013-16,0.02423687,0.014606755,0.020385634,0.01378905,0.01872398,0.015532449,0.018311292
2013-17,0.017666874,0.008618817,0.01770474,0.008281756,0.017353319,0.009736888,0.0169549
2013-18,0.014378378,0.006269576,0.015574891,0.008186862,0.015290394,0.0064829215,0.0
2013-19,0.010760792,0.005754374,0.015457239,0.0031551458,0.01433818,0.0025897548,0.0
2013-20,0.0065006167,0.005133951,0.012844127,0.0019874163,0.011069126,-0.0013720244,0.0
2013-21,0.0028889813,0.006215237,0.006152615,0.004850369,0.006848365,-0.0036915764,0.0
2013-22,0.00013953075,0.0055798218,0.006554678,0.0032272488,0.004632447,-0.0030015782,0.0
2013-23,0.001452826,0.0062031336,0.0059117116,0.005953364,0.0040613376,0.002789311,0.0
2013-24,0.0014384184,0.006474348,0.008290738,0.0053504873,0.004925687,0.004309714,0.0
2013-25,0.0013542902,0.006317189,0.011432756,0.0015570559,0.0059491396,0.0030292794,0.0
2013-26,0.0024628267,0.006527433,0.015236836,0.023916442,0.006630685,0.0020180047,0.0
2013-27,0.0030509923,0.0062224176,0.015678067,0.04329069,0.007299494,0.0010461733,0.0
2013-28,0.004466025,0.0066165496,0.014146961,0.0817484,0.006781742,0.00056016445,0.0
2013-29,0.0048413184,0.0067831837,0.012957767,0.08301729,0.006016668,0.0023975372,0.0
2013-30,0.006149696,0.0056724977,0.010724805,0.059171945,0.003997978,0.00248947,0.0
2013-31,0.005118897,0.0054775607,0.010057654,0.047073565,0.0030537322,0.0046169385,0.0
2013-32,0.0055381153,0.0058333334,0.0076990463,0.0270136,0.0015784502,0.0053055435,0.0
2013-33,0.005278429,0.0062012654,0.0068642907,0.013628639,0.0004185103,0.0063086376,0.0
2013-34,0.0055899806,0.0053253435,0.0066038556,-0.003178805,4.4044107e-05,0.004997812,0.0
2013-35,0.0048415624,0.0061944705,0.006174125,-0.0018980093,0.0006762594,0.00419195,0.0
2013-36,0.005841119,0.0060754567,0.0058059953,-0.0049471706,-0.00020786002,0.0034953207,0.0
2013-37,0.0052975416,0.006331524,0.007717207,-0.0065613315,-0.00019330531,0.0036050305,0.0
2013-38,0.006196769,0.005865762,0.007334452,-0.011696544,0.0020957962,0.0034433976,0.0
2013-39,0.008053165,0.007121172,0.0062257536,-0.016056811,0.0028370842,0.0018876046,0.0
2013-40,0.008207113,0.007918486,0.007871177,-0.015275376,0.0046674535,-7.3470175e-05,0.0030518821
2013-41,0.009464262,0.009061689,0.0109712295,-0.006147582,0.0074971505,0.00063010305,0.0067819604
2013-42,0.010811696,0.011006463,0.012725886,0.003265161,0.011385165,0.0037779287,0.006442862
2013-43,0.013940543,0.012048643,0.013605129,0.0122733675,0.013946306,0.0070676506,0.007121058
2013-44,0.016221454,0.013538536,0.016198598,0.021200683,0.016750872,0.010460295,0.010512038
2013-45,0.018724415,0.012978106,0.016976822,0.02689521,0.020045448,0.01592923,0.012546627
2013-46,0.02451119,0.018627338,0.018867385,0.0513207,0.026398454,0.028689392,0.020345882
2013-47,0.03523216,0.036607064,0.057801217,0.092372805,0.05058593,0.04650093,0.033570703
2013-48,0.059483953,0.041168943,0.048999645,0.14490494,0.06673314,0.08345336,0.05323839
2013-49,0.08758264,0.046858393,0.08312946,0.19818664,0.08772306,0.10849696,0.09155647
2013-50,0.11154295,0.08062419,0.1431452,0.22327328,0.12298289,0.11988622,0.1017294
2013-51,0.15924221,0.15785812,0.21270278,0.2545665,0.18218395,0.16527283,0.18413022
2013-52,0.2709118,0.2231143,0.27467912,0.30491596,0.2613645,0.24601895,0.2882333
2014-01,0.3060865,0.30186248,0.31696445,0.36585265,0.32127804,0.2776071,0.36283487
2014-02,0.30804917,0.2819721,0.33424833,0.3878212,0.35136467,0.30483004,0.34859276
2014-03,0.28679118,0.29515716,0.3247588,0.35656738,0.30454478,0.28118694,0.28619874
2014-04,0.23036224,0.25838757,0.26121524,0.3195262,0.26652813,0.25276944,0.22380468
2014-05,0.18016474,0.22001544,0.182724,0.26098686,0.1745353,0.21172968,0.19362496
2014-06,0.14962503,0.1478383,0.124049366,0.1881276,0.12951307,0.14789605,0.16378434
2014-07,0.11408153,0.11676264,0.10290553,0.14690588,0.10285252,0.10497947,0.11800611
2014-08,0.098210275,0.09457262,0.08709787,0.15023795,0.104265444,0.089126304,0.09325195
2014-09,0.084989354,0.07698612,0.07523343,0.12283464,0.08182198,0.07524301,0.082061715
2014-10,0.068548284,0.067129634,0.07444513,0.10744174,0.07111981,0.06298622,0.061715838
2014-11,0.050750703,0.064317875,0.092818245,0.0747177,0.060773835,0.055382766,0.061715838
2014-12,0.041552637,0.08220022,0.06830761,0.06045585,0.054455698,0.05168384,0.06442862
2014-13,0.044743374,0.07387847,0.05104807,0.036285948,0.040625922,0.047078095,0.063411325
2014-14,0.0396175,0.074554905,0.04168594,0.04341384,0.033948846,0.04689614,0.071210586
2014-15,0.033909973,0.06968081,0.03353157,0.059367694,0.036089048,0.045150667,0.07697525
2014-16,0.039108127,0.05539009,0.026433874,0.055371664,0.03126823,0.03879737,0.063411325
2014-17,0.02996998,0.03893,0.0219513,0.03867628,0.024257582,0.029076569,0.075957954
2014-18,0.024189405,0.021622367,0.020406507,0.015176985,0.020879589,0.01866676,0.0
2014-19,0.019941429,0.013144672,0.018007983,0.0032263808,0.018897247,0.012122959,0.0
2014-20,0.013589386,0.013211617,0.017327007,0.004377326,0.015954703,0.006858565,0.0
2014-21,0.010835728,0.010073321,0.014623385,-0.00032624602,0.014946483,0.0013123602,0.0
2014-22,0.0073677097,0.0062338207,0.008654315,-0.0151050165,0.011048295,-0.0023202896,0.0
2014-23,0.0047044083,0.0057823323,0.010283131,-0.014691752,0.007953424,-0.00209333,0.0
